region,province,city,barangay
MINDANAO,LANAO DEL NORTE,TUBOD,CANDIS
MINDANAO,LANAO DEL NORTE,TUBOD,CANIOGAN
MINDANAO,LANAO DEL NORTE,TUBOD,DALAMA
MINDANAO,LANAO DEL NORTE,TUBOD,KAKAI RENABOR
MINDANAO,LANAO DEL NORTE,TUBOD,KALILANGAN
MINDANAO,LANAO DEL NORTE,TUBOD,LICAPAO
MINDANAO,LANAO DEL NORTE,TUBOD,MALINGAO
MINDANAO,LANAO DEL NORTE,TUBOD,PALAO
MINDANAO,LANAO DEL NORTE,TUBOD,PATUDAN
MINDANAO,LANAO DEL NORTE,TUBOD,PIGCARANGAN
MINDANAO,LANAO DEL NORTE,TUBOD,PINPIN
MINDANAO,LANAO DEL NORTE,TUBOD,POBLACION
MINDANAO,LANAO DEL NORTE,TUBOD,PUALAS
MINDANAO,LANAO DEL NORTE,TUBOD,SAN ANTONIO
MINDANAO,LANAO DEL NORTE,TUBOD,SANTO NIÑO
MINDANAO,LANAO DEL NORTE,TUBOD,TADEN
MINDANAO,LANAO DEL NORTE,TUBOD,TAGURANAO
MINDANAO,LANAO DEL NORTE,TUBOD,TANGUEGUIRON
MINDANAO,LANAO DEL NORTE,TUBOD,TUBARAN
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,AMPAO
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,BAGOAINGUD
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,BALUT
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,BARUA
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,BUADIAWANI
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,BUBONG
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,DARAMOYOD
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,DILABAYAN
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,DIPATUAN
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,GANDAMATO
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,GURAIN
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,ILIAN
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,LAMA
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,LIAWAO
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,LUMBACA-INGUD
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,MADANDING
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,ORONG
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,PINDOLONAN
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,POBLACION I
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,POBLACION II
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,RAYA
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,ROROWAN
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,SUGOD
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,TAMBO
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,TUKA I
MINDANAO,LANAO DEL SUR,BACOLOD KALAWI,TUKA II
MINDANAO,LANAO DEL SUR,BALABAGAN,BAGOAINGUD
MINDANAO,LANAO DEL SUR,BALABAGAN,BANAGO
MINDANAO,LANAO DEL SUR,BALABAGAN,BARORAO
MINDANAO,LANAO DEL SUR,BALABAGAN,BATUAN
MINDANAO,LANAO DEL SUR,BALABAGAN,BUDAS
MINDANAO,LANAO DEL SUR,BALABAGAN,BUENAVISTA
MINDANAO,LANAO DEL SUR,BALABAGAN,BUISAN
MINDANAO,LANAO DEL SUR,BALABAGAN,CALILANGAN
MINDANAO,LANAO DEL SUR,BALABAGAN,IGABAY
MINDANAO,LANAO DEL SUR,BALABAGAN,ILIAN
MINDANAO,LANAO DEL SUR,BALABAGAN,LALABUAN
MINDANAO,LANAO DEL SUR,BALABAGAN,LORENZO
MINDANAO,LANAO DEL SUR,BALABAGAN,LOWER ITIL
MINDANAO,LANAO DEL SUR,BALABAGAN,LUMBAC
MINDANAO,LANAO DEL SUR,BALABAGAN,MACAO
MINDANAO,LANAO DEL SUR,BALABAGAN,MAGULALUNG OCCIDENTAL
MINDANAO,LANAO DEL SUR,BALABAGAN,MAGULALUNG ORIENTAL
MINDANAO,LANAO DEL SUR,BALABAGAN,MATAMPAY
MINDANAO,LANAO DEL SUR,BALABAGAN,MATANOG
MINDANAO,LANAO DEL SUR,BALABAGAN,MOLIMOC
MINDANAO,LANAO DEL SUR,BALABAGAN,NARRA
MINDANAO,LANAO DEL SUR,BALABAGAN,PINDOLONAN
MINDANAO,LANAO DEL SUR,BALABAGAN,PLASAN
MINDANAO,LANAO DEL SUR,BALABAGAN,POBLACION
MINDANAO,LANAO DEL SUR,BALABAGAN,PURAKAN
MINDANAO,LANAO DEL SUR,BALABAGAN,TATAYA
MINDANAO,LANAO DEL SUR,BALABAGAN,UPPER ITIL
MINDANAO,LANAO DEL SUR,BALINDONG,ABAGA
MINDANAO,LANAO DEL SUR,BALINDONG,BANTOGA WATO
MINDANAO,LANAO DEL SUR,BALINDONG,BARIT
MINDANAO,LANAO DEL SUR,BALINDONG,BOLINSONG
MINDANAO,LANAO DEL SUR,BALINDONG,BORAKIS
MINDANAO,LANAO DEL SUR,BALINDONG,BUALAN
MINDANAO,LANAO DEL SUR,BALINDONG,BUBONG
MINDANAO,LANAO DEL SUR,BALINDONG,BUBONG CADAPAAN
MINDANAO,LANAO DEL SUR,BALINDONG,CADAPAAN
MINDANAO,LANAO DEL SUR,BALINDONG,CADAYONAN
MINDANAO,LANAO DEL SUR,BALINDONG,DADAYAG
MINDANAO,LANAO DEL SUR,BALINDONG,DADO
MINDANAO,LANAO DEL SUR,BALINDONG,DIBARUSAN
MINDANAO,LANAO DEL SUR,BALINDONG,DILAUSAN
MINDANAO,LANAO DEL SUR,BALINDONG,DIMARAO
MINDANAO,LANAO DEL SUR,BALINDONG,INGUD
MINDANAO,LANAO DEL SUR,BALINDONG,KALUNTAY
MINDANAO,LANAO DEL SUR,BALINDONG,LALABUAN
MINDANAO,LANAO DEL SUR,BALINDONG,LATI
MINDANAO,LANAO DEL SUR,BALINDONG,LILOD
MINDANAO,LANAO DEL SUR,BALINDONG,LIMBO
MINDANAO,LANAO DEL SUR,BALINDONG,LUMBAC LALAN
MINDANAO,LANAO DEL SUR,BALINDONG,LUMBAC WATO
MINDANAO,LANAO DEL SUR,BALINDONG,LUMBAYAO
MINDANAO,LANAO DEL SUR,BALINDONG,MAGARANG
MINDANAO,LANAO DEL SUR,BALINDONG,MALAIG
MINDANAO,LANAO DEL SUR,BALINDONG,NUSA LUMBA RANAO
MINDANAO,LANAO DEL SUR,BALINDONG,PADILA
MINDANAO,LANAO DEL SUR,BALINDONG,PAGAYAWAN
MINDANAO,LANAO DEL SUR,BALINDONG,PAIGOAY
MINDANAO,LANAO DEL SUR,BALINDONG,PANTARAGOO
MINDANAO,LANAO DEL SUR,BALINDONG,POBLACION
MINDANAO,LANAO DEL SUR,BALINDONG,RAYA
MINDANAO,LANAO DEL SUR,BALINDONG,SALIPONGAN
MINDANAO,LANAO DEL SUR,BALINDONG,TALUB
MINDANAO,LANAO DEL SUR,BALINDONG,TANTUA RAYA
MINDANAO,LANAO DEL SUR,BALINDONG,TOMAROMPONG
MINDANAO,LANAO DEL SUR,BALINDONG,TUKA BUBONG
MINDANAO,LANAO DEL SUR,BAYANG,BAGOAINGUD
MINDANAO,LANAO DEL SUR,BAYANG,BAIRAN
MINDANAO,LANAO DEL SUR,BAYANG,BANDINGUN
MINDANAO,LANAO DEL SUR,BAYANG,BIABI
MINDANAO,LANAO DEL SUR,BAYANG,BIALAAN
MINDANAO,LANAO DEL SUR,BAYANG,BUBONG LILOD
MINDANAO,LANAO DEL SUR,BAYANG,BUBONG RAYA
MINDANAO,LANAO DEL SUR,BAYANG,CADAYONAN
MINDANAO,LANAO DEL SUR,BAYANG,CADINGILAN OCCIDENTAL
MINDANAO,LANAO DEL SUR,BAYANG,CADINGILAN ORIENTAL
MINDANAO,LANAO DEL SUR,BAYANG,CONDARAAN POBLACION
MINDANAO,LANAO DEL SUR,BAYANG,CORMATAN
MINDANAO,LANAO DEL SUR,BAYANG,GANDAMATO
MINDANAO,LANAO DEL SUR,BAYANG,ILIAN
MINDANAO,LANAO DEL SUR,BAYANG,LALAPUNG CENTRAL
MINDANAO,LANAO DEL SUR,BAYANG,LALAPUNG PROPER
MINDANAO,LANAO DEL SUR,BAYANG,LALAPUNG UPPER
MINDANAO,LANAO DEL SUR,BAYANG,LINAO
MINDANAO,LANAO DEL SUR,BAYANG,LINUK
MINDANAO,LANAO DEL SUR,BAYANG,LIONG
MINDANAO,LANAO DEL SUR,BAYANG,LUMBAC
MINDANAO,LANAO DEL SUR,BAYANG,LUMBAC CADAYONAN
MINDANAO,LANAO DEL SUR,BAYANG,MALIWANAG
MINDANAO,LANAO DEL SUR,BAYANG,MAPANTAO
MINDANAO,LANAO DEL SUR,BAYANG,MIMBALAWAG
MINDANAO,LANAO DEL SUR,BAYANG,PALAO
MINDANAO,LANAO DEL SUR,BAYANG,PAMA-AN
MINDANAO,LANAO DEL SUR,BAYANG,PAMACOTAN
MINDANAO,LANAO DEL SUR,BAYANG,PANTAR
MINDANAO,LANAO DEL SUR,BAYANG,PARAO
MINDANAO,LANAO DEL SUR,BAYANG,PATONG
MINDANAO,LANAO DEL SUR,BAYANG,POBLACION
MINDANAO,LANAO DEL SUR,BAYANG,POROTAN
MINDANAO,LANAO DEL SUR,BAYANG,RANTIAN
MINDANAO,LANAO DEL SUR,BAYANG,RAYA CADAYONAN
MINDANAO,LANAO DEL SUR,BAYANG,RINABOR
MINDANAO,LANAO DEL SUR,BAYANG,SAMPORNA
MINDANAO,LANAO DEL SUR,BAYANG,SAPA
MINDANAO,LANAO DEL SUR,BAYANG,SILID
MINDANAO,LANAO DEL SUR,BAYANG,SUGOD
MINDANAO,LANAO DEL SUR,BAYANG,SULTAN PANDAPATAN
MINDANAO,LANAO DEL SUR,BAYANG,SUMBAG
MINDANAO,LANAO DEL SUR,BAYANG,TAGORANAO
MINDANAO,LANAO DEL SUR,BAYANG,TANGCAL
MINDANAO,LANAO DEL SUR,BAYANG,TANGCAL PROPER
MINDANAO,LANAO DEL SUR,BAYANG,TOMAROMPONG
MINDANAO,LANAO DEL SUR,BAYANG,TOMONGCAL LIGI
MINDANAO,LANAO DEL SUR,BAYANG,TOROGAN
MINDANAO,LANAO DEL SUR,BAYANG,TUCA
MINDANAO,LANAO DEL SUR,BINIDAYAN,BADAK
MINDANAO,LANAO DEL SUR,BINIDAYAN,BAGUIANGUN
MINDANAO,LANAO DEL SUR,BINIDAYAN,BALUT MAITO
MINDANAO,LANAO DEL SUR,BINIDAYAN,BASAK
MINDANAO,LANAO DEL SUR,BINIDAYAN,BUBONG
MINDANAO,LANAO DEL SUR,BINIDAYAN,BUBONGA-RANAO
MINDANAO,LANAO DEL SUR,BINIDAYAN,DANSALAN DACSULA
MINDANAO,LANAO DEL SUR,BINIDAYAN,INGUD
MINDANAO,LANAO DEL SUR,BINIDAYAN,KIALILIDAN
MINDANAO,LANAO DEL SUR,BINIDAYAN,LUMBAC
MINDANAO,LANAO DEL SUR,BINIDAYAN,MACAGUILING
MINDANAO,LANAO DEL SUR,BINIDAYAN,MADAYA
MINDANAO,LANAO DEL SUR,BINIDAYAN,MAGONAYA
MINDANAO,LANAO DEL SUR,BINIDAYAN,MAINDIG
MINDANAO,LANAO DEL SUR,BINIDAYAN,MASOLUN
MINDANAO,LANAO DEL SUR,BINIDAYAN,OLAMA
MINDANAO,LANAO DEL SUR,BINIDAYAN,PAGALAMATAN
MINDANAO,LANAO DEL SUR,BINIDAYAN,PANTAR
MINDANAO,LANAO DEL SUR,BINIDAYAN,PICALILANGAN
MINDANAO,LANAO DEL SUR,BINIDAYAN,PICOTAAN
MINDANAO,LANAO DEL SUR,BINIDAYAN,PINDOLONAN
MINDANAO,LANAO DEL SUR,BINIDAYAN,POBLACION
MINDANAO,LANAO DEL SUR,BINIDAYAN,SOLDARORO
MINDANAO,LANAO DEL SUR,BINIDAYAN,TAMBAC
MINDANAO,LANAO DEL SUR,BINIDAYAN,TIMBANGAN
MINDANAO,LANAO DEL SUR,BINIDAYAN,TUCA
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BACOLOD
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BANGON
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BANGON PROPER
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BOTO RAGONDINGAN
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BUADIPOSO LILOD
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BUADIPOSO PROPER
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BUADIPOSO RAYA
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BUBONG
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,BUNTONG PROPER
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,CADAYONAN
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,DANSALAN
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,DATU TAMBARA
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,DIRISAN
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,GATA
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,KALAKALA
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,KATOGONAN
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,LUMBAC
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,LUMBATAN MANACAB
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,LUMBATAN PATAINGUD
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,LUNDUBAN
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,MANACAB
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,MINANGA
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,PALING
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,PINDOLONAN
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,PUALAS
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,RAGONDINGAN EAST
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,RAGONDINGAN PROPER
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,RAGONDINGAN WEST
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,RAYA BUNTONG
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,SAPOT
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,TANGCAL
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,TARIK
MINDANAO,LANAO DEL SUR,BUADIPOSO-BUNTONG,TUKA
MINDANAO,LANAO DEL SUR,BUBONG,BACOLOD
MINDANAO,LANAO DEL SUR,BUBONG,BAGOAINGUD
MINDANAO,LANAO DEL SUR,BUBONG,BANSAYAN
MINDANAO,LANAO DEL SUR,BUBONG,BASINGAN
MINDANAO,LANAO DEL SUR,BUBONG,BATANGAN
MINDANAO,LANAO DEL SUR,BUBONG,BUALAN
MINDANAO,LANAO DEL SUR,BUBONG,BUBONGA DIDAGUN
MINDANAO,LANAO DEL SUR,BUBONG,CARIGONGAN
MINDANAO,LANAO DEL SUR,BUBONG,DALAON
MINDANAO,LANAO DEL SUR,BUBONG,DIBAROSAN
MINDANAO,LANAO DEL SUR,BUBONG,DILABAYAN
MINDANAO,LANAO DEL SUR,BUBONG,DIMAPATOY
MINDANAO,LANAO DEL SUR,BUBONG,DIMAYON
MINDANAO,LANAO DEL SUR,BUBONG,DIMAYON PROPER
MINDANAO,LANAO DEL SUR,BUBONG,DIOLANGAN
MINDANAO,LANAO DEL SUR,BUBONG,GUIGUIKUN
MINDANAO,LANAO DEL SUR,BUBONG,MADANDING
MINDANAO,LANAO DEL SUR,BUBONG,MALUNGUN
MINDANAO,LANAO DEL SUR,BUBONG,MASOROT
MINDANAO,LANAO DEL SUR,BUBONG,MATAMPAY DIMARAO
MINDANAO,LANAO DEL SUR,BUBONG,MIABALAWAG
MINDANAO,LANAO DEL SUR,BUBONG,MONTIAAN
MINDANAO,LANAO DEL SUR,BUBONG,PAGAYAWAN
MINDANAO,LANAO DEL SUR,BUBONG,PALAO
MINDANAO,LANAO DEL SUR,BUBONG,PANALAWAN
MINDANAO,LANAO DEL SUR,BUBONG,PANTAR
MINDANAO,LANAO DEL SUR,BUBONG,PENDOGOAN
MINDANAO,LANAO DEL SUR,BUBONG,PINDOLONAN
MINDANAO,LANAO DEL SUR,BUBONG,POBLACION
MINDANAO,LANAO DEL SUR,BUBONG,POLAYAGAN
MINDANAO,LANAO DEL SUR,BUBONG,PUNUD
MINDANAO,LANAO DEL SUR,BUBONG,RAMAIN BUBONG
MINDANAO,LANAO DEL SUR,BUBONG,ROGERO
MINDANAO,LANAO DEL SUR,BUBONG,SALIPONGAN
MINDANAO,LANAO DEL SUR,BUBONG,SUNGGOD
MINDANAO,LANAO DEL SUR,BUBONG,TABORO
MINDANAO,LANAO DEL SUR,BUMBARAN,BAGUMBAYAN
MINDANAO,LANAO DEL SUR,BUMBARAN,BANDARA-INGUD
MINDANAO,LANAO DEL SUR,BUMBARAN,COMARA
MINDANAO,LANAO DEL SUR,BUMBARAN,FRANKFORT
MINDANAO,LANAO DEL SUR,BUMBARAN,LAMBANOGAN
MINDANAO,LANAO DEL SUR,BUMBARAN,LICO
MINDANAO,LANAO DEL SUR,BUMBARAN,MANSILANO
MINDANAO,LANAO DEL SUR,BUMBARAN,NATANGCOPAN
MINDANAO,LANAO DEL SUR,BUMBARAN,PAGALAMATAN
MINDANAO,LANAO DEL SUR,BUMBARAN,PAGONAYAN
MINDANAO,LANAO DEL SUR,BUMBARAN,PIAGMA
MINDANAO,LANAO DEL SUR,BUMBARAN,POBLACION
MINDANAO,LANAO DEL SUR,BUMBARAN,PUNUD
MINDANAO,LANAO DEL SUR,BUMBARAN,RANAO-BANING
MINDANAO,LANAO DEL SUR,BUMBARAN,SAGUA-AN
MINDANAO,LANAO DEL SUR,BUMBARAN,SALAM
MINDANAO,LANAO DEL SUR,BUMBARAN,SUMUGOT
MINDANAO,LANAO DEL SUR,BUTIG,BAYABAO POBLACION
MINDANAO,LANAO DEL SUR,BUTIG,BUTIG PROPER
MINDANAO,LANAO DEL SUR,BUTIG,CABASARAN
MINDANAO,LANAO DEL SUR,BUTIG,COLOYAN TAMBO
MINDANAO,LANAO DEL SUR,BUTIG,DILIMBAYAN
MINDANAO,LANAO DEL SUR,BUTIG,DOLANGAN
MINDANAO,LANAO DEL SUR,BUTIG,MALUNGUN
MINDANAO,LANAO DEL SUR,BUTIG,PINDOLONAN
MINDANAO,LANAO DEL SUR,BUTIG,POKTAN
MINDANAO,LANAO DEL SUR,BUTIG,RAGAYAN
MINDANAO,LANAO DEL SUR,BUTIG,RAYA
MINDANAO,LANAO DEL SUR,BUTIG,SAMER
MINDANAO,LANAO DEL SUR,BUTIG,SANDAB MADAYA
MINDANAO,LANAO DEL SUR,BUTIG,SUNDIG
MINDANAO,LANAO DEL SUR,BUTIG,TIMBAB
MINDANAO,LANAO DEL SUR,BUTIG,TIOWI
MINDANAO,LANAO DEL SUR,CALANOGAS,BUBONGA RANAO
MINDANAO,LANAO DEL SUR,CALANOGAS,CALALAOAN
MINDANAO,LANAO DEL SUR,CALANOGAS,GAS
MINDANAO,LANAO DEL SUR,CALANOGAS,INOMA
MINDANAO,LANAO DEL SUR,CALANOGAS,INUDARAN
MINDANAO,LANAO DEL SUR,CALANOGAS,LUGUNA
MINDANAO,LANAO DEL SUR,CALANOGAS,MIMBALAWAG
MINDANAO,LANAO DEL SUR,CALANOGAS,NGINGIR
MINDANAO,LANAO DEL SUR,CALANOGAS,PAGALONGAN
MINDANAO,LANAO DEL SUR,CALANOGAS,PANGGAWALUPA
MINDANAO,LANAO DEL SUR,CALANOGAS,PANTAON
MINDANAO,LANAO DEL SUR,CALANOGAS,PIKSAN
MINDANAO,LANAO DEL SUR,CALANOGAS,PINDOLONAN
MINDANAO,LANAO DEL SUR,CALANOGAS,PUNUD
MINDANAO,LANAO DEL SUR,CALANOGAS,TAGORANAO
MINDANAO,LANAO DEL SUR,CALANOGAS,TALIBOBOKA
MINDANAO,LANAO DEL SUR,CALANOGAS,TAMBAC
MINDANAO,LANAO DEL SUR,DAPAO LAKE,DAPAO LAKE
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BACLAYAN LILOD
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BACLAYAN RAYA
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BAGOAINGUD
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BARIMBINGAN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BAYABAO
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BUADI ALAO
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BUADI BABAI
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BUADI OLOC
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BUAYAAN LILOD
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BUAYAAN MADANDING
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BUAYAAN RAYA
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,BUBONG DANGIPRAMPIAI
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,DADO
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,DANGIMPRAMPIAI
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,DARIMBANG
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,DILAUSAN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,DITSAAN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,GADONGAN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,LINAMON
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,LUMBATAN RAMAIN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,MAINDIG DITSAAN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,MANDARA
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,MARANAO TIMBER
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,PAGALONGAN BUADIADINGAN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,PAGALONGAN GINAOPAN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,PAGALONGAN MASIOON
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,PAGALONGAN PROPER
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,POLO
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,RAMAIN POBLACION
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,RAMAIN PROPER
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,RANTIAN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,SULTAN PANGADAPUN
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,SUNDIGA BAYABAO
MINDANAO,LANAO DEL SUR,DITSAAN-RAMAIN,TALUB
MINDANAO,LANAO DEL SUR,GANASSI,BAGOAINGUD
MINDANAO,LANAO DEL SUR,GANASSI,BALINTAD
MINDANAO,LANAO DEL SUR,GANASSI,BALINTAD A
MINDANAO,LANAO DEL SUR,GANASSI,BARIT
MINDANAO,LANAO DEL SUR,GANASSI,BARORAO
MINDANAO,LANAO DEL SUR,GANASSI,BATO BATORAY
MINDANAO,LANAO DEL SUR,GANASSI,BAYA
MINDANAO,LANAO DEL SUR,GANASSI,CAMPONG A RAYA
MINDANAO,LANAO DEL SUR,GANASSI,CAMPONG SABELA
MINDANAO,LANAO DEL SUR,GANASSI,DAPAAN
MINDANAO,LANAO DEL SUR,GANASSI,GADONGAN
MINDANAO,LANAO DEL SUR,GANASSI,GUI
MINDANAO,LANAO DEL SUR,GANASSI,LINUK
MINDANAO,LANAO DEL SUR,GANASSI,LUMBAC
MINDANAO,LANAO DEL SUR,GANASSI,LUMBACAINGUD
MINDANAO,LANAO DEL SUR,GANASSI,MACABAO
MINDANAO,LANAO DEL SUR,GANASSI,MACAGUILING
MINDANAO,LANAO DEL SUR,GANASSI,MASOLUN
MINDANAO,LANAO DEL SUR,GANASSI,PAGALONGAN
MINDANAO,LANAO DEL SUR,GANASSI,PAMALIAN
MINDANAO,LANAO DEL SUR,GANASSI,PANGADAPUN
MINDANAO,LANAO DEL SUR,GANASSI,PANGGAWALUPA
MINDANAO,LANAO DEL SUR,GANASSI,PANTAON
MINDANAO,LANAO DEL SUR,GANASSI,PANTAON A
MINDANAO,LANAO DEL SUR,GANASSI,PARA-ABA
MINDANAO,LANAO DEL SUR,GANASSI,PINDOLONAN
MINDANAO,LANAO DEL SUR,GANASSI,POBLACION
MINDANAO,LANAO DEL SUR,GANASSI,SEKUN MATAMPAY
MINDANAO,LANAO DEL SUR,GANASSI,SOGOD MADAYA
MINDANAO,LANAO DEL SUR,GANASSI,TABUAN
MINDANAO,LANAO DEL SUR,GANASSI,TAGANONOK
MINDANAO,LANAO DEL SUR,GANASSI,TALIOGON
MINDANAO,LANAO DEL SUR,KAPAI,BABAYOG
MINDANAO,LANAO DEL SUR,KAPAI,CORMATAN
MINDANAO,LANAO DEL SUR,KAPAI,DILABAYAN
MINDANAO,LANAO DEL SUR,KAPAI,DILIMBAYAN
MINDANAO,LANAO DEL SUR,KAPAI,DIMAGALING
MINDANAO,LANAO DEL SUR,KAPAI,DIMUNDA
MINDANAO,LANAO DEL SUR,KAPAI,DORONAN
MINDANAO,LANAO DEL SUR,KAPAI,GADONGAN
MINDANAO,LANAO DEL SUR,KAPAI,KASAYANAN
MINDANAO,LANAO DEL SUR,KAPAI,KASAYANAN WEST
MINDANAO,LANAO DEL SUR,KAPAI,KIBOLOS
MINDANAO,LANAO DEL SUR,KAPAI,KINING
MINDANAO,LANAO DEL SUR,KAPAI,LIDASAN
MINDANAO,LANAO DEL SUR,KAPAI,MACADAR
MINDANAO,LANAO DEL SUR,KAPAI,MALNA PROPER
MINDANAO,LANAO DEL SUR,KAPAI,PAGALONGAN
MINDANAO,LANAO DEL SUR,KAPAI,PANTAON
MINDANAO,LANAO DEL SUR,KAPAI,PARAO
MINDANAO,LANAO DEL SUR,KAPAI,PINDOLONAN
MINDANAO,LANAO DEL SUR,KAPAI,POBLACION
MINDANAO,LANAO DEL SUR,KAPATAGAN,BAKIKIS
MINDANAO,LANAO DEL SUR,KAPATAGAN,BARAO
MINDANAO,LANAO DEL SUR,KAPATAGAN,BONGABONG
MINDANAO,LANAO DEL SUR,KAPATAGAN,DAGUAN
MINDANAO,LANAO DEL SUR,KAPATAGAN,INUDARAN
MINDANAO,LANAO DEL SUR,KAPATAGAN,KABANIAKAWAN
MINDANAO,LANAO DEL SUR,KAPATAGAN,KAPATAGAN
MINDANAO,LANAO DEL SUR,KAPATAGAN,LUSAIN
MINDANAO,LANAO DEL SUR,KAPATAGAN,MATIMOS
MINDANAO,LANAO DEL SUR,KAPATAGAN,MINIMAO
MINDANAO,LANAO DEL SUR,KAPATAGAN,PINANTAO
